aircraft_category,aircraft_damage,amateur_built,broad_phase_of_flight,engine_type,event_date,far_description,location,make,model,number_of_engines,purpose_of_flight,weather_condition,month,weekday,fatality,state,make_transformed,make_transformed_all,far_transformed,time_var
Airplane,Substantial,No,LANDING,Reciprocating,2011-06-17,Part 91: General Aviation,"New Castle, PA",PERTH AMBOY,BIRD CK,1.0,Personal,VMC,6,4,0,PA,other,perth,Part_91_General_Aviation,-0.28017883755588674
Airplane,Substantial,No,LANDING,Reciprocating,2011-06-04,Part 91: General Aviation,"Lake In The Hills, IL",Mooney,M20R,1.0,Instructional,VMC,6,5,0,IL,mooney,mooney,Part_91_General_Aviation,-0.2866368604073522
Airplane,Substantial,No,MANEUVERING,Reciprocating,2011-05-30,Part 91: General Aviation,"Ellijay, GA",BEECH,V35,1.0,Personal,VMC,5,0,1,GA,beech,beech,Part_91_General_Aviation,-0.28912071535022354
Airplane,NOT-SPECIFIED,No,STANDING,Reciprocating,2011-05-25,Part 91: General Aviation,"Ann Arbor, MI",CESSNA,152,1.0,Instructional,VMC,5,2,0,MI,cessna,cessna,Part_91_General_Aviation,-0.2916045702930949
Airplane,Substantial,Yes,LANDING,Reciprocating,2011-05-24,Part 91: General Aviation,"Puyallup, WA",HOSKINS,ZENITH,1.0,Personal,VMC,5,1,0,WA,other,hoskins,Part_91_General_Aviation,-0.29210134128166915
Airplane,Substantial,No,APPROACH,Turbo_Prop,2011-05-16,Public Use,"Atqasuk, AK",BEECH,B200,2.0,Public_Aircraft__Local,IMC,5,0,0,AK,beech,beech,Public_Use,-0.29607550919026326
Airplane,Substantial,No,TAXI,Reciprocating,2011-05-13,Part 91: General Aviation,"Greenfield, IN",MOONEY,M20J,1.0,Personal,VMC,5,4,0,IN,mooney,mooney,Part_91_General_Aviation,-0.2975658221559861
Airplane,Substantial,No,APPROACH,Reciprocating,2011-05-11,Part 91: General Aviation,"Dowagiac, MI",BEECH,B24R,1.0,Instructional,VMC,5,2,0,MI,beech,beech,Part_91_General_Aviation,-0.2985593641331346
Airplane,Substantial,No,MANEUVERING,Turbo_Prop,2011-05-09,Part 91: General Aviation,"Miles City, MT",AIR TRACTOR INC,AT-802A,1.0,Positioning,IMC,5,0,1,MT,air,air,Part_91_General_Aviation,-0.2995529061102832
Airplane,NOT-SPECIFIED,No,NOT-SPECIFIED,Turbo_Fan,2011-05-09,Part 121: Air Carrier,"Chillicothe, MO",AIRBUS,A319,2.0,Air_Carrier,VMC,5,0,0,MO,airbus,airbus,Part_121_Air_Carrier,-0.2995529061102832
Helicopter,Substantial,No,TAKEOFF,Reciprocating,2011-05-03,Part 137: Agricultural,"New Columbia, IL",Texas Helicopter Corporation,OH-13E/M74,1.0,Aerial_Application,VMC,5,1,0,IL,other,texas,Part_137_Agricultural,-0.3025335320417288
Airplane,Substantial,No,LANDING,Reciprocating,2011-04-28,Part 91: General Aviation,"Fort Worth, TX",CESSNA,172R,1.0,Instructional,VMC,4,3,0,TX,cessna,cessna,Part_91_General_Aviation,-0.3050173869846001
Airplane,Substantial,No,APPROACH,Reciprocating,2011-04-24,Part 91: General Aviation,"College Place, WA",CESSNA,150H,1.0,Personal,VMC,4,6,0,WA,cessna,cessna,Part_91_General_Aviation,-0.30700447093889716
Airplane,Substantial,Yes,MANEUVERING,Reciprocating,2011-04-21,Part 91: General Aviation,"Elk City, OK",Dahlman-Dower,Tailwind W-8,1.0,Personal,IMC,4,3,1,OK,other,dahlman,Part_91_General_Aviation,-0.30849478390462
Airplane,Substantial,No,NOT-SPECIFIED,Unknown,2011-04-11,Part 121: Air Carrier,"Jamaica, NY",BOMBARDIER,CRJ,2.0,Air_Carrier,VMC,4,0,0,NY,other,bombardier,Part_121_Air_Carrier,-0.3134624937903626
Airplane,Substantial,No,DESCENT,Reciprocating,2011-04-10,Part 91: General Aviation,"Lesage, WV",CESSNA,182A,1.0,Skydiving,VMC,4,6,0,WV,cessna,cessna,Part_91_General_Aviation,-0.31395926477893693
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2011-03-25,Part 91: General Aviation,"Calhoun, GA",HOLST LAWRENCE E,VP-1,1.0,Personal,VMC,3,4,0,GA,other,holst,Part_91_General_Aviation,-0.32190760059612517
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-03-20,Part 91: General Aviation,"Baraboo, WI",CESSNA,150D,1.0,Personal,IMC,3,6,1,WI,cessna,cessna,Part_91_General_Aviation,-0.3243914555389965
Airplane,Substantial,No,LANDING,Reciprocating,2011-01-29,Part 91: General Aviation,"St. Petersburg, FL",CESSNA,172S,1.0,Instructional,VMC,1,5,0,FL,cessna,cessna,Part_91_General_Aviation,-0.3492300049677099
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-01-02,Part 91: General Aviation,"Benton, PA",PIPER,PA-28-161,1.0,Instructional,IMC,1,6,0,PA,piper,piper,Part_91_General_Aviation,-0.3626428216592151
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-12-31,Part 91: General Aviation,"Jacksonville, FL",PIPER,PA-25-235,1.0,Banner_Tow,VMC,12,5,1,FL,piper,piper,Part_91_General_Aviation,-0.18231495280675608
Airplane,Substantial,Yes,LANDING,Reciprocating,2011-12-30,Part 91: General Aviation,"Mansfield, MA",KOTH LARRY,JABIRU CALYPSO,1.0,Personal,VMC,12,4,0,MA,other,koth,Part_91_General_Aviation,-0.18281172379533037
Airplane,Substantial,No,TAKEOFF,Turbo_Fan,2011-12-28,Part 91: General Aviation,"Ft. Lauderdale, FL",CESSNA,650,2.0,Personal,VMC,12,2,0,FL,cessna,cessna,Part_91_General_Aviation,-0.18380526577247888
Helicopter,Substantial,No,CRUISE,Turbo_Shaft,2011-12-21,Part 91: General Aviation,"Fall Branch, TN",HUGHES,369D,1.0,Aerial_Observation,IMC,12,2,0,TN,hughes,hughes,Part_91_General_Aviation,-0.18728266269249877
Airplane,Substantial,No,LANDING,Reciprocating,2011-11-19,Part 91: General Aviation,"Lyman, MS",BEECH,C-45G,2.0,Personal,VMC,11,5,0,MS,beech,beech,Part_91_General_Aviation,-0.20317933432687532
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-11-17,Part 91: General Aviation,"Perryville, AR",PIPER,PA-28-180,1.0,Personal,VMC,11,3,1,AR,piper,piper,Part_91_General_Aviation,-0.20417287630402384
Helicopter,Substantial,No,STANDING,Turbo_Shaft,2011-11-13,Part 135: Air Taxi & Commuter,"Carbondale, IL",MESSERSCHMITT-BOLKOW-BLOHM,BK 117 B-2,2.0,Air_Carrier,VMC,11,6,0,IL,other,messerschmitt,Part_135_Air_Taxi__Commuter,-0.20615996025832092
Airplane,Substantial,No,LANDING,Reciprocating,2011-10-24,Public Use,"Pueblo, CO",DIAMOND AIRCRAFT IND INC,DA 20-C1,1.0,Public_Aircraft,VMC,10,0,0,CO,diamond,diamond,Public_Use,-0.21609538002980627
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-10-23,Part 91: General Aviation,"Columbia, MS",BEECH,C23,1.0,Personal,VMC,10,6,0,MS,beech,beech,Part_91_General_Aviation,-0.21659215101838053
Airplane,Substantial,No,LANDING,Reciprocating,2011-10-20,Part 91: General Aviation,"Wolverton, MN",AVIAT INC,A-1,1.0,Personal,VMC,10,3,0,MN,aviat,aviat,Part_91_General_Aviation,-0.21808246398410333
Airplane,Substantial,No,APPROACH,Reciprocating,2011-10-17,Part 91: General Aviation,"Atlanta, GA",CESSNA,172F,1.0,Personal,VMC,10,0,0,GA,cessna,cessna,Part_91_General_Aviation,-0.21957277694982613
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-10-16,Part 91: General Aviation,"Mebane, NC",ENGINEERING & RESEARCH,415-C,1.0,Personal,VMC,10,6,0,NC,other,engineering,Part_91_General_Aviation,-0.2200695479384004
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-10-13,Part 91: General Aviation,"Moncks Corner, SC",CESSNA,150F,1.0,Personal,VMC,10,3,1,SC,cessna,cessna,Part_91_General_Aviation,-0.2215598609041232
Airplane,Substantial,No,APPROACH,Reciprocating,2011-10-10,Part 91: General Aviation,"Honesdale, PA",CESSNA,177B,1.0,Personal,VMC,10,0,0,PA,cessna,cessna,Part_91_General_Aviation,-0.223050173869846
Airplane,Substantial,No,TAXI,Turbo_Fan,2011-10-07,Part 121: Air Carrier,"Atlanta, GA",MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2.0,Air_Carrier,VMC,10,4,0,GA,mcdonnell,mcdonnell,Part_121_Air_Carrier,-0.2245404868355688
Helicopter,Substantial,No,STANDING,Turbo_Shaft,2011-10-07,Part 135: Air Taxi & Commuter,"South Pass 93A, GM",EUROCOPTER,AS 350 B2,1.0,Air_Carrier,VMC,10,4,0,GM,eurocopter,eurocopter,Part_135_Air_Taxi__Commuter,-0.2245404868355688
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-23,Part 91: General Aviation,"Rock Springs, WY",CESSNA,177,1.0,Personal,VMC,9,4,0,WY,cessna,cessna,Part_91_General_Aviation,-0.23149528067560854
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2011-09-19,Part 91: General Aviation,"Greenleaf, ID",MCARTHUR,STEEN SKYBOLT,1.0,Personal,VMC,9,0,0,ID,other,mcarthur,Part_91_General_Aviation,-0.23348236462990563
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-15,Part 135: Air Taxi & Commuter,"Beluga, AK",CESSNA,U206G,1.0,Air_Carrier,VMC,9,3,0,AK,cessna,cessna,Part_135_Air_Taxi__Commuter,-0.23546944858420268
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-13,Part 91: General Aviation,"Ambler, AK",CESSNA,180,1.0,Personal,VMC,9,1,0,AK,cessna,cessna,Part_91_General_Aviation,-0.23646299056135123
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-05,Part 91: General Aviation,"Buena Vista, CO",PIPER,PA-28-180,1.0,Personal,VMC,9,0,0,CO,piper,piper,Part_91_General_Aviation,-0.24043715846994534
Airplane,Destroyed,No,MANEUVERING,Reciprocating,2011-09-04,Part 91: General Aviation,"Tehachapi, CA",CESSNA,P210,1.0,Personal,VMC,9,6,1,CA,cessna,cessna,Part_91_General_Aviation,-0.24093392945851963
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-02,Part 91: General Aviation,"Lakeport, CA",CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,1.0,Personal,VMC,9,4,0,CA,other,consolidated,Part_91_General_Aviation,-0.24192747143566815
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-08-29,Part 91: General Aviation,"Cape Yakataga, AK",PIPER,PA-18-150,1.0,Business,VMC,8,0,0,AK,piper,piper,Part_91_General_Aviation,-0.24391455538996523
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-08-22,Part 91: General Aviation,"Alpine, TX",PIPER,AEROSTAR 601P,2.0,Personal,VMC,8,0,0,TX,piper,piper,Part_91_General_Aviation,-0.2473919523099851
Balloon,NOT-SPECIFIED,No,STANDING,None,2011-08-20,Part 91: General Aviation,"Lewiston, ME",LINDSTRAND BALLOONS,180A,0.0,Business,VMC,8,5,0,ME,other,lindstrand,Part_91_General_Aviation,-0.24838549428713363
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2011-08-20,Part 91: General Aviation,"Kansas City, MO",VERTICAL UNLIMITED LLC,12,1.0,Air_Race_Show,VMC,8,5,1,MO,other,vertical,Part_91_General_Aviation,-0.24838549428713363
Airplane,Substantial,No,MANEUVERING,Reciprocating,2011-08-16,Part 91: General Aviation,"Teton Village, WY",P&M Aviation,GT450,1.0,Personal,VMC,8,1,0,WY,other,p&m,Part_91_General_Aviation,-0.2503725782414307
Airplane,Substantial,No,LANDING,Reciprocating,2011-08-14,Part 91: General Aviation,"Front Royal, VA",PIPER,PA-28-236,1.0,Personal,VMC,8,6,0,VA,piper,piper,Part_91_General_Aviation,-0.25136612021857924
Airplane,Substantial,Yes,MANEUVERING,Reciprocating,2011-08-13,Part 91: General Aviation,"Lake Jackson, TX",FISHER MICHAEL E,Hyster,1.0,Personal,VMC,8,5,0,TX,other,fisher,Part_91_General_Aviation,-0.2518628912071535
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-08-06,Part 91: General Aviation,"Coalinga, CA",SIAI MARCHETTI,F.260,1.0,Business,VMC,8,5,0,CA,other,siai,Part_91_General_Aviation,-0.25534028812717335
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-07-30,Part 91: General Aviation,"Perris, CA",BEECH,76,2.0,Personal,VMC,7,5,0,CA,beech,beech,Part_91_General_Aviation,-0.25881768504719327
Airplane,Substantial,No,LANDING,Reciprocating,2011-07-22,Part 91: General Aviation,"Cresson, TX",MOONEY AIRCRAFT CORP.,M20K,1.0,Personal,VMC,7,4,0,TX,mooney,mooney,Part_91_General_Aviation,-0.2627918529557874
Balloon,NOT-SPECIFIED,No,LANDING,None,2011-07-22,Part 91: General Aviation,"Clark, CO",CAMERON BALLOONS US,AX10,0.0,Business,VMC,7,4,0,CO,other,cameron,Part_91_General_Aviation,-0.2627918529557874
Airplane,Substantial,No,CLIMB,Reciprocating,2011-07-05,Part 91: General Aviation,"Hesperia, CA",CESSNA,R182,1.0,Personal,VMC,7,1,0,CA,cessna,cessna,Part_91_General_Aviation,-0.27123695976154993
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-07-03,Part 91: General Aviation,"Santa Paula, CA",CESSNA,180D,1.0,Personal,VMC,7,6,1,CA,cessna,cessna,Part_91_General_Aviation,-0.27223050173869845
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2011-06-30,Part 91: General Aviation,"Gray Coourt, SC",LEATHERMAN KARL L,ZODIAC CH 601 HDS,1.0,Personal,VMC,6,3,0,SC,other,leatherman,Part_91_General_Aviation,-0.2737208147044213
Airplane,Substantial,No,LANDING,Reciprocating,2011-06-25,Part 91: General Aviation,"Rantoul, IL",Piper,PA-28R-201,1.0,Personal,VMC,6,5,0,IL,piper,piper,Part_91_General_Aviation,-0.2762046696472926
Airplane,Substantial,Yes,LANDING,Reciprocating,2011-06-24,Part 91: General Aviation,"Angel Fire, NM",HENDRICKS GEORGE DAVID JR,RV8,1.0,Personal,VMC,6,4,0,NM,other,hendricks,Part_91_General_Aviation,-0.2767014406358669
Airplane,Substantial,No,TAXI,Reciprocating,2011-06-23,Part 91: General Aviation,"Warrenton, VA",CESSNA,182F,1.0,Skydiving,VMC,6,3,0,VA,cessna,cessna,Part_91_General_Aviation,-0.27719821162444114
Airplane,Substantial,No,TAXI,Reciprocating,2011-06-19,Part 91: General Aviation,"North Adams, MA",CESSNA,172M,1.0,Personal,VMC,6,6,0,MA,cessna,cessna,Part_91_General_Aviation,-0.2791852955787382
Airplane,Substantial,No,MANEUVERING,Turbo_Jet,2011-06-18,Part 91: General Aviation,"Reno, NV",AEROVODOCHODY,L-29 DELFIN,1.0,Air_Race_Show,VMC,6,5,0,NV,other,aerovodochody,Part_91_General_Aviation,-0.2796820665673125
Airplane,Substantial,No,TAKEOFF,Turbo_Prop,2011-06-11,Part 137: Agricultural,"Cash, AR",SCHWEIZER AIRCRAFT CORP,G-164B,1.0,Aerial_Application,VMC,6,5,0,AR,schweizer,schweizer,Part_137_Agricultural,-0.28315946348733234
Airplane,NOT-SPECIFIED,No,DESCENT,Turbo_Fan,2011-06-05,Part 121: Air Carrier,"Florence, SC",BOMBARDIER INC,CL600-2D24,2.0,Air_Carrier,VMC,6,6,0,SC,other,bombardier,Part_121_Air_Carrier,-0.28614008941877794
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-05-27,Part 91: General Aviation,"Chugiak, AK",CESSNA,180,1.0,Personal,VMC,5,4,1,AK,cessna,cessna,Part_91_General_Aviation,-0.2906110283159464
Airplane,Substantial,Yes,LANDING,Reciprocating,2011-05-01,Part 91: General Aviation,"Livermore, CA",Dralle (Van's Aircraft),RV-8,1.0,Personal,VMC,5,6,0,CA,other,dralle,Part_91_General_Aviation,-0.3035270740188773
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2011-04-17,Part 91: General Aviation,"San Angelo, TX",CLAUS RODNEY L,CHRISTEN EAGLE II,1.0,Personal,VMC,4,6,1,TX,other,claus,Part_91_General_Aviation,-0.310481867858917
Airplane,Substantial,No,LANDING,Reciprocating,2011-04-09,Part 91: General Aviation,"Fort Collins, CO",RANS,S12,1.0,Personal,VMC,4,5,0,CO,other,rans,Part_91_General_Aviation,-0.3144560357675112
Airplane,Substantial,No,APPROACH,Reciprocating,2011-04-04,Part 91: General Aviation,"Ridgely, MD",PIPER,PA-28R-180,1.0,Instructional,VMC,4,0,0,MD,piper,piper,Part_91_General_Aviation,-0.31693989071038253
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-04-03,Part 91: General Aviation,"Ruidoso, NM",PIPER,PA-30,2.0,Personal,VMC,4,6,0,NM,piper,piper,Part_91_General_Aviation,-0.3174366616989568
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-03-24,Public Use,"Ashland, ME",CESSNA,A185F,1.0,Public_Aircraft__State,IMC,3,3,1,ME,cessna,cessna,Public_Use,-0.3224043715846995
Airplane,Substantial,No,GO-AROUND,Reciprocating,2011-03-23,Part 91: General Aviation,"Statesville, NC",CESSNA,172M,1.0,Instructional,VMC,3,2,0,NC,cessna,cessna,Part_91_General_Aviation,-0.32290114257327374
Airplane,Substantial,Yes,STANDING,Reciprocating,2011-03-19,Part 91: General Aviation,"Arlington, WA",Gould,Rutan,1.0,Personal,VMC,3,5,0,WA,other,gould,Part_91_General_Aviation,-0.32488822652757077
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2011-03-19,Part 91: General Aviation,"Clinton, SC",Jennings John C,Mini Max,1.0,Personal,VMC,3,5,1,SC,other,jennings,Part_91_General_Aviation,-0.32488822652757077
Airplane,Substantial,No,GO-AROUND,Reciprocating,2011-03-19,Part 91: General Aviation,"Anoka, MN",CESSNA,305A,1.0,Personal,VMC,3,5,0,MN,cessna,cessna,Part_91_General_Aviation,-0.32488822652757077
Helicopter,Substantial,No,TAKEOFF,Reciprocating,2011-03-17,Part 91: General Aviation,"Petersburg, WV",ROBINSON,R44,1.0,Personal,VMC,3,3,0,WV,robinson,robinson,Part_91_General_Aviation,-0.32588176850471934
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-02-18,Part 91: General Aviation,"Casa Grande, AZ",REARWIN,8135,1.0,Personal,VMC,2,4,0,AZ,other,rearwin,Part_91_General_Aviation,-0.3392945851962245
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-02-14,Part 91: General Aviation,"Anderson, SC",GLOBE,GC-1B,1.0,Personal,IMC,2,0,0,SC,other,globe,Part_91_General_Aviation,-0.3412816691505216
Airplane,Substantial,No,LANDING,Reciprocating,2011-01-28,Part 91: General Aviation,"Shreveport, LA",CESSNA,172R,1.0,Instructional,VMC,1,4,0,LA,cessna,cessna,Part_91_General_Aviation,-0.34972677595628415
Airplane,Substantial,No,GO-AROUND,Reciprocating,2011-01-18,Part 91: General Aviation,"North Myrtle Beach, SC",CESSNA,172S,1.0,Personal,IMC,1,1,1,SC,cessna,cessna,Part_91_General_Aviation,-0.35469448584202684
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-01-17,Part 91: General Aviation,"Charlotte Amalie, VI",CONVAIR,340-71,2.0,Positioning,VMC,1,0,0,VI,other,convair,Part_91_General_Aviation,-0.3551912568306011
Airplane,Substantial,No,LANDING,Reciprocating,2011-12-28,Part 91: General Aviation,"Eldorado, TX",MAULE,M-7-235,1.0,Aerial_Observation,VMC,12,2,0,TX,maule,maule,Part_91_General_Aviation,-0.18380526577247888
Airplane,Minor,No,TAXI,Turbo_Fan,2011-12-08,Part 121: Air Carrier,"Atlanta, GA",BOEING,737-732,2.0,Air_Carrier,VMC,12,3,0,GA,boeing,boeing,Part_121_Air_Carrier,-0.19374068554396423
Airplane,Substantial,No,LANDING,Reciprocating,2011-12-01,Part 91: General Aviation,"Schenectady, NY",CESSNA,172P,1.0,Personal,VMC,12,3,0,NY,cessna,cessna,Part_91_General_Aviation,-0.1972180824639841
Airplane,Substantial,No,LANDING,Reciprocating,2011-11-11,Part 91: General Aviation,"Alexandria, MN",CESSNA,182J,1.0,Personal,VMC,11,4,0,MN,cessna,cessna,Part_91_General_Aviation,-0.20715350223546944
Airplane,Substantial,No,TAKEOFF,Turbo_Fan,2011-11-10,Part 121: Air Carrier,"Minneapolis, MN",AIRBUS INDUSTRIE,A320 211,2.0,Air_Carrier,UNK,11,3,0,MN,airbus,airbus,Part_121_Air_Carrier,-0.20765027322404372
Airplane,Substantial,No,MANEUVERING,Turbo_Prop,2011-11-02,Part 137: Agricultural,"Kahlotus, WA",AYRES CORPORATION,S2R-600,1.0,Aerial_Application,VMC,11,2,0,WA,ayres,ayres,Part_137_Agricultural,-0.21162444113263784
Airplane,Substantial,No,LANDING,Reciprocating,2011-10-18,Part 91: General Aviation,"Brookings, SD",PIPER,PA-18-150,1.0,Personal,VMC,10,1,0,SD,piper,piper,Part_91_General_Aviation,-0.21907600596125187
Airplane,Substantial,No,MANEUVERING,Reciprocating,2011-10-17,Part 91: General Aviation,"Watertown, WI",PIPER,PA-28R-200,1.0,Instructional,VMC,10,0,0,WI,piper,piper,Part_91_General_Aviation,-0.21957277694982613
Airplane,Substantial,No,DESCENT,Reciprocating,2011-10-16,Part 91: General Aviation,"Guthrie, OK",PIPER,PA-28-140,1.0,Personal,VMC,10,6,1,OK,piper,piper,Part_91_General_Aviation,-0.2200695479384004
Airplane,Substantial,No,LANDING,Reciprocating,2011-10-09,Part 91: General Aviation,"Efland, NC",CESSNA,182C,1.0,Personal,VMC,10,6,0,NC,cessna,cessna,Part_91_General_Aviation,-0.22354694485842028
Gyrocraft,Substantial,Yes,LANDING,Reciprocating,2011-10-07,Part 91: General Aviation,"Thompsonville, MI",Wilhelm,Calidus,1.0,Flight_Test,VMC,10,4,0,MI,other,wilhelm,Part_91_General_Aviation,-0.2245404868355688
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2011-10-06,Part 91: General Aviation,"Wytheville, VA",RIVERS WILLIAM J,KR-2,1.0,Personal,VMC,10,3,1,VA,other,rivers,Part_91_General_Aviation,-0.22503725782414308
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-09-23,Part 91: General Aviation,"Beluga, AK",PIPER,PA-12,1.0,Personal,VMC,9,4,0,AK,piper,piper,Part_91_General_Aviation,-0.23149528067560854
Airplane,Substantial,No,TAXI,Reciprocating,2011-09-17,Part 91: General Aviation,"San Jose, CA",CUB CRAFTERS INC,CC11-100,1.0,Personal,VMC,9,5,0,CA,other,cub,Part_91_General_Aviation,-0.23447590660705414
Airplane,Substantial,No,LANDING,Turbo_Prop,2011-09-17,Part 91: General Aviation,"Hillsboro, TX",BEECH,B90,2.0,Skydiving,VMC,9,5,0,TX,beech,beech,Part_91_General_Aviation,-0.23447590660705414
Airplane,Substantial,No,LANDING,Reciprocating,2011-09-14,Part 91: General Aviation,"Wendover, UT",CESSNA,172M,1.0,Personal,VMC,9,2,0,UT,cessna,cessna,Part_91_General_Aviation,-0.23596621957277694
Airplane,Substantial,Yes,CRUISE,Reciprocating,2011-09-07,Part 91: General Aviation,"Winfield, KS",RIFFEL JERRIS L,RV-7A,1.0,Personal,VMC,9,2,1,KS,other,riffel,Part_91_General_Aviation,-0.23944361649279683
Airplane,Substantial,Yes,LANDING,Reciprocating,2011-09-03,Part 91: General Aviation,"Kanab, UT",SHERMAN CRAIG W,GLASAIR III,1.0,Personal,VMC,9,5,0,UT,other,sherman,Part_91_General_Aviation,-0.2414307004470939
Airplane,Substantial,No,LANDING,Reciprocating,2011-08-22,Part 91: General Aviation,"Emmett, ID",PIPER,PA-18-150,1.0,Personal,VMC,8,0,0,ID,piper,piper,Part_91_General_Aviation,-0.2473919523099851
Airplane,Substantial,No,LANDING,Reciprocating,2011-08-21,Part 91: General Aviation,"Joplin, MO",RANS DESIGNS INC,S-7LS,1.0,Personal,VMC,8,6,0,MO,other,rans,Part_91_General_Aviation,-0.24788872329855938
Airplane,Substantial,No,UNKNOWN,Reciprocating,2011-08-18,Part 91: General Aviation,"Monmouth, ME",PIPER,PA-22-108,1.0,Personal,VMC,8,3,0,ME,piper,piper,Part_91_General_Aviation,-0.24937903626428218
Airplane,Substantial,No,MANEUVERING,Reciprocating,2011-08-16,Part 91: General Aviation,"Graham, NC",PIPER AIRCRAFT INC,PA-32R-301T,1.0,Personal,VMC,8,1,0,NC,piper,piper,Part_91_General_Aviation,-0.2503725782414307
Helicopter,Substantial,No,TAKEOFF,Turbo_Shaft,2011-08-14,Part 137: Agricultural,"Los Banos, CA",BELL,47G-3B-2,1.0,Aerial_Application,VMC,8,6,0,CA,bell,bell,Part_137_Agricultural,-0.25136612021857924
Airplane,Substantial,Yes,NOT-SPECIFIED,Reciprocating,2011-08-12,Part 91: General Aviation,"Dubois, WY",RICHMOND JIM R,CCK-1865,1.0,Personal,VMC,8,4,0,WY,other,richmond,Part_91_General_Aviation,-0.25235966219572775
Airplane,Substantial,No,TAKEOFF,Turbo_Prop,2011-08-06,Part 91: General Aviation,"Elizabethtown, NC",PIPER,PA-46-310P,1.0,Personal,VMC,8,5,0,NC,piper,piper,Part_91_General_Aviation,-0.25534028812717335
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2011-08-05,Part 91: General Aviation,"Frostproof, FL",NELSEN LYNN H,LIGHTNING,1.0,Personal,VMC,8,4,0,FL,other,nelsen,Part_91_General_Aviation,-0.25583705911574767
Airplane,Substantial,No,TAXI,Reciprocating,2011-07-27,Part 91: General Aviation,"Oshkosh, WI",CESSNA,195,1.0,Personal,VMC,7,2,0,WI,cessna,cessna,Part_91_General_Aviation,-0.26030799801291604
Airplane,Substantial,No,LANDING,Reciprocating,2011-07-24,Part 91: General Aviation,"Sandy, OR",CESSNA,R172K,1.0,Personal,VMC,7,6,0,OR,cessna,cessna,Part_91_General_Aviation,-0.26179831097863887
Airplane,Substantial,No,TAKEOFF,Reciprocating,2011-07-23,Part 91: General Aviation,"Poplar Grove, IL",LUSCOMBE,8,1.0,Personal,VMC,7,5,0,IL,luscombe,luscombe,Part_91_General_Aviation,-0.26229508196721313
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2011-07-20,Part 91: General Aviation,"Dewees Island, SC",Polaris,Polar Star,1.0,Personal,VMC,7,2,1,SC,other,polaris,Part_91_General_Aviation,-0.2637853949329359
Glider,Substantial,No,TAKEOFF,None,2011-07-15,Part 91: General Aviation,"Hollywood, MD",SLINGSBY,CAPSTAN TYPE 49B,0.0,Personal,VMC,7,4,1,MD,other,slingsby,Part_91_General_Aviation,-0.26626924987580725
Airplane,Substantial,Yes,CRUISE,Reciprocating,2011-07-10,Part 91: General Aviation,"Cedar City, UT",LEINEKE WALTER L,THORP T-211,1.0,Personal,VMC,7,6,0,UT,other,leineke,Part_91_General_Aviation,-0.2687531048186786
Airplane,Substantial,No,APPROACH,Reciprocating,2011-07-10,Part 91: General Aviation,"Plant City, FL",PIPER,PA-30,2.0,Personal,VMC,7,6,0,FL,piper,piper,Part_91_General_Aviation,-0.2687531048186786
Airplane,Substantial,No,LANDING,Reciprocating,2011-07-05,Part 91: General Aviation,"Wauchula, FL",BEECH,A36,1.0,Personal,VMC,7,1,0,FL,beech,beech,Part_91_General_Aviation,-0.27123695976154993
